ID,mean,std,median
8264,0.53,,0.53
8265,0.3,0.09,0.26
8268,0.49,0.02,0.49
8269,0.72,0.01,0.72
8277,0.34,0.01,0.34
8278,0.24,0.0,0.24
8280,0.64,0.01,0.65
8281,0.26,0.02,0.26
8282,0.52,,0.52
8283,0.19,0.02,0.2
8284,0.81,0.02,0.81
8285,0.72,0.01,0.73
8287,0.58,0.02,0.58
8288,,,
8290,0.95,0.0,0.95
8292,0.94,0.04,0.94
8294,0.13,0.01,0.13
8298,0.29,0.01,0.29
8299,,,
8301,0.37,,0.37
8304,0.64,0.01,0.64
8306,0.87,0.0,0.87
8307,0.35,,0.35
8308,0.73,,0.73
8309,0.62,0.01,0.61
8311,0.4,0.01,0.4
8312,0.29,,0.29
8313,0.46,0.02,0.45
8314,0.57,,0.57
8315,0.68,0.01,0.69
8316,0.49,,0.49
8318,0.32,0.01,0.32
8319,0.44,0.01,0.43
8320,0.34,0.01,0.34
8322,0.84,0.02,0.84
8325,0.64,0.01,0.64
8326,0.78,0.01,0.78
8328,0.86,0.01,0.86
8340,0.29,0.02,0.29
8341,0.29,0.03,0.29
8349,0.5,,0.5
8350,0.57,,0.57
8353,0.37,,0.37
8354,0.82,,0.82
8355,0.48,,0.48
8356,0.35,0.01,0.35
8357,0.58,,0.58
8358,0.52,,0.52
8359,0.3,0.02,0.3
8360,0.63,,0.63
8361,0.7,0.01,0.7
8362,0.62,0.03,0.62
8364,,,
8365,0.44,0.01,0.44
8367,0.9,,0.9
8369,0.27,,0.27
8373,0.32,0.02,0.32
8375,0.9,0.01,0.9
8379,0.03,,0.03
8380,0.45,0.07,0.42
8381,0.37,0.01,0.37
8382,0.47,0.03,0.47
8385,0.64,,0.64
8386,0.61,,0.61
8390,0.44,0.01,0.44
8392,0.71,0.02,0.7
8394,0.67,,0.67
8396,0.67,,0.67
8399,0.96,,0.96
8400,0.19,,0.19
8401,0.83,,0.83
8403,0.63,0.03,0.63
8405,0.44,,0.44
8406,0.61,0.01,0.6
8407,0.19,0.0,0.19
8408,0.39,,0.39
8409,0.7,0.02,0.7
8411,0.71,,0.71
8416,0.51,,0.51
8418,0.19,0.03,0.19
8419,0.44,0.03,0.43
8421,,,
8422,0.44,0.04,0.43
8423,0.43,,0.43
8424,0.44,0.03,0.43
8425,0.76,0.01,0.76
8426,0.19,0.01,0.19
8428,0.68,0.04,0.7
8432,0.94,,0.94
8434,0.47,0.02,0.47
8435,,,
8436,0.56,0.06,0.56
8437,0.5,0.01,0.5
8438,0.81,,0.81
8439,0.4,0.02,0.4
8440,0.53,0.03,0.54
8447,0.78,0.03,0.78
8449,0.46,0.03,0.46
8452,0.44,0.01,0.44
8453,,,
8456,0.39,,0.39
8457,0.64,0.02,0.64
8458,0.33,0.01,0.33
8461,0.48,0.01,0.48
8462,0.47,,0.47
8463,0.52,0.02,0.52
8465,0.58,,0.58
8467,,,
8468,0.33,,0.33
8469,0.66,0.04,0.66
8471,0.76,,0.76
8472,0.67,0.02,0.67
8473,0.23,,0.23
8475,0.52,0.03,0.53
8477,0.52,0.01,0.52
8478,,,
8479,,,
8483,0.54,,0.54
8484,0.5,0.02,0.5
8486,0.62,0.03,0.62
8487,0.37,0.04,0.38
8488,0.61,,0.61
8492,0.62,0.01,0.62
8494,0.25,,0.25
8496,0.67,,0.67
8500,0.46,0.03,0.47
8501,0.86,,0.86
8503,,,
8504,,,
8505,,,
8507,0.42,0.01,0.42
8508,0.38,0.01,0.38
8511,0.52,,0.52
8515,0.29,,0.29
8517,0.51,0.02,0.51
8518,0.77,,0.77
8520,0.73,,0.73
8522,0.77,0.1,0.78
8523,0.25,0.01,0.25
8524,0.62,,0.62
8526,0.33,0.04,0.33
8527,0.45,,0.45
8528,0.39,0.01,0.39
8530,0.27,0.04,0.26
8532,0.5,0.04,0.5
8533,0.54,0.03,0.54
8534,0.68,0.0,0.68
8535,0.26,0.02,0.26
8539,,,
8543,0.63,0.03,0.63
8544,0.37,,0.37
8546,0.54,,0.54
8551,0.22,0.02,0.22
8552,0.91,0.02,0.91
8554,0.52,0.01,0.52
8558,,,
8560,0.22,,0.22
8565,0.88,0.03,0.88
8568,0.82,0.03,0.82
8570,0.31,0.01,0.31
8572,0.57,0.03,0.56
8574,0.1,,0.1
8575,,,
8576,0.6,0.07,0.6
8577,0.05,,0.05
8578,0.73,0.01,0.73
8579,,,
8583,0.83,,0.83
8586,0.15,,0.15
8589,0.39,0.04,0.38
8590,0.27,0.01,0.27
8593,0.22,0.01,0.22
8596,,,
8598,0.7,0.03,0.7
8600,0.15,,0.15
8604,0.49,0.1,0.49
8605,0.55,0.01,0.55
8606,0.52,0.01,0.52
8608,0.37,,0.37
8609,,,
8610,0.18,0.01,0.18
8611,0.67,0.01,0.67
8612,0.83,,0.83
8613,,,
8616,0.34,0.03,0.33
8617,0.55,,0.55
8618,0.19,0.01,0.19
8619,0.49,0.01,0.49
8621,0.26,,0.26
8622,0.45,,0.45
8625,,,
8626,0.9,0.01,0.9
8627,0.37,0.0,0.37
8629,0.25,0.02,0.25
8630,0.86,0.01,0.86
8633,0.64,,0.64
8634,0.32,0.02,0.32
8635,,,
8636,0.68,,0.68
8638,0.8,,0.8
8639,0.49,0.05,0.48
8641,,,
8642,0.27,0.02,0.27
8644,0.18,0.01,0.18
8646,0.38,,0.38
8647,0.42,0.01,0.42
8650,0.33,,0.33
8651,,,
8652,0.43,0.1,0.43
8653,0.15,0.01,0.15
8655,0.23,,0.23
8657,0.48,0.03,0.48
8659,0.73,0.03,0.74
8661,0.27,0.01,0.26
8663,0.36,0.01,0.36
8664,0.63,0.0,0.63
8665,0.6,0.01,0.6
8667,0.87,,0.87
8668,0.32,0.02,0.32
8670,0.41,0.04,0.4
8672,0.42,0.01,0.42
8673,0.24,,0.24
8674,,,
8675,0.4,0.05,0.4
8676,0.36,0.01,0.36
8679,0.55,,0.55
8681,0.87,,0.87
8682,0.26,0.01,0.26
8683,0.6,0.01,0.6
8684,0.54,0.02,0.54
8685,0.89,0.01,0.88
8688,0.42,0.01,0.42
8694,0.57,0.01,0.57
8695,0.26,0.01,0.26
8696,0.44,0.01,0.44
8700,0.91,0.01,0.91
8701,0.36,0.01,0.36
8702,0.81,0.03,0.81
8703,0.19,,0.19
8705,0.72,,0.72
8706,0.46,0.0,0.46
8710,0.28,0.01,0.28
8711,0.46,0.01,0.46
8715,0.54,,0.54
8716,0.38,,0.38
8717,0.17,,0.17
8719,,,
8723,0.57,0.06,0.57
8724,0.7,0.01,0.7
8726,0.26,0.0,0.26
8728,0.38,0.01,0.38
8729,0.74,0.01,0.73
8731,0.31,,0.31
8732,0.44,0.01,0.44
8735,0.29,,0.29
8737,0.64,0.02,0.64
8741,0.31,,0.31
8742,0.16,,0.16
8743,0.85,,0.85
8745,0.43,0.03,0.43
8746,0.54,0.01,0.54
8747,0.61,0.03,0.62
8748,0.21,,0.21
8749,0.24,,0.24
8752,0.38,0.04,0.39
8754,,,
8755,0.26,0.01,0.26
8756,,,
8757,0.52,0.01,0.52
8758,0.76,,0.76
8759,,,
8760,,,
8761,0.49,,0.49
8762,0.21,0.02,0.21
8764,0.68,0.04,0.68
8765,0.74,0.01,0.74
8768,0.56,0.01,0.56
8770,0.24,0.01,0.24
8771,0.34,,0.34
8773,,,
8774,0.5,0.05,0.48
8775,0.51,,0.51
8776,0.58,,0.58
8777,0.5,0.04,0.5
8778,0.05,,0.05
8781,0.41,0.02,0.42
8785,,,
8786,0.46,0.04,0.46
8787,,,
8789,0.52,0.02,0.53
8790,0.19,0.01,0.19
8791,0.28,,0.28
8792,0.29,0.02,0.29
8794,0.35,0.02,0.35
8797,0.38,0.03,0.38
8798,0.32,0.03,0.33
8799,0.8,0.02,0.8
8800,0.75,0.04,0.75
8802,0.44,,0.44
8805,0.29,0.01,0.29
8807,0.81,,0.81
8809,0.38,0.01,0.38
8812,0.39,0.02,0.38
8813,0.72,0.01,0.72
8814,0.34,,0.34
8816,0.27,,0.27
8818,0.33,0.02,0.34
8819,0.18,0.01,0.18
8820,0.7,0.05,0.69
8821,0.97,,0.97
8823,0.96,0.01,0.96
8827,0.55,0.03,0.56
8828,0.32,,0.32
8830,0.62,0.01,0.62
8831,,,
8832,0.73,0.02,0.72
8835,0.59,,0.59
8838,0.33,0.01,0.34
8841,0.33,,0.33
8842,0.29,0.01,0.29
8843,0.82,0.02,0.82
8844,0.96,0.01,0.96
8845,,,
8846,0.14,0.01,0.15
8847,,,
8854,0.46,0.01,0.46
8855,0.72,0.09,0.76
8856,,,
8857,,,
8858,0.75,,0.75
8859,0.34,0.02,0.34
8861,0.45,0.0,0.45
8863,0.59,0.03,0.61
8864,0.33,,0.33
8865,0.12,0.04,0.12
8866,0.23,,0.23
8867,0.92,0.01,0.92
8869,0.16,0.01,0.16
8871,0.55,,0.55
8873,0.93,,0.93
8876,0.76,0.01,0.76
8877,0.2,0.03,0.19
8879,0.48,0.01,0.48
8881,0.4,0.01,0.4
8882,0.78,0.03,0.78
8884,0.24,,0.24
8885,,,
8887,0.44,0.03,0.44
8889,0.43,,0.43
8890,0.43,,0.43
8893,0.32,0.01,0.32
8897,0.32,0.08,0.3
8899,,,
8902,0.46,,0.46
8905,0.21,0.01,0.2
8906,0.71,,0.71
8908,0.49,0.0,0.49
8909,0.25,,0.25
8910,0.42,,0.42
8914,0.73,,0.73
8918,0.47,,0.47
8920,0.48,,0.48
8921,0.32,0.01,0.32
8922,,,
8924,0.52,0.06,0.55
8925,0.36,0.02,0.36
8926,,,
8929,0.34,,0.34
8933,0.64,0.01,0.64
8936,0.42,0.01,0.42
8938,0.2,0.01,0.2
8939,0.37,,0.37
8940,,,
8941,0.81,0.03,0.8
8942,0.66,0.01,0.66
8944,0.25,0.01,0.25
8945,0.48,,0.48
8948,0.36,0.01,0.36
8949,0.34,0.02,0.35
8954,0.26,,0.26
8959,0.59,,0.59
8960,0.37,0.01,0.37
8961,0.46,,0.46
8962,0.34,0.01,0.34
8964,0.88,0.0,0.88
8967,0.11,0.04,0.11
8969,0.74,0.01,0.74
8970,0.08,0.01,0.08
8971,0.56,0.02,0.56
8972,0.36,0.02,0.36
8974,0.54,,0.54
8976,0.21,0.01,0.2
8983,,,
8984,0.3,0.03,0.3
8988,0.69,0.02,0.68
8989,0.65,,0.65
8992,,,
8995,0.58,0.06,0.58
8996,0.56,0.07,0.54
8997,0.22,,0.22
8998,0.19,0.02,0.18
8999,0.72,0.01,0.72
9004,0.5,0.0,0.5
9005,0.31,,0.31
9008,,,
9010,0.33,,0.33
9012,0.1,0.02,0.1
9013,0.32,,0.32
9017,0.75,,0.75
9018,,,
9020,0.7,0.01,0.7
9022,,,
9023,0.21,0.01,0.21
9028,0.3,,0.3
9030,0.78,0.03,0.78
9031,1.0,0.0,1.0
9032,0.26,,0.26
9033,0.61,,0.61
9034,0.45,,0.45
9038,0.28,0.02,0.28
9039,0.54,0.02,0.53
9040,0.5,0.07,0.5
9041,0.26,0.02,0.26
9042,0.08,0.01,0.09
9043,0.52,0.02,0.52
9044,0.58,0.01,0.58
9045,0.33,,0.33
9046,0.35,0.0,0.35
9047,0.22,0.02,0.22
9049,0.24,0.02,0.25
9054,0.75,0.02,0.74
9055,0.44,0.02,0.44
9056,,,
9058,0.8,0.03,0.82
9060,0.49,0.03,0.51
9061,0.76,0.04,0.76
9062,0.19,,0.19
9064,0.66,,0.66
9070,0.39,0.01,0.4
9072,0.38,0.06,0.4
9074,0.53,,0.53
9075,0.22,,0.22
9076,0.31,0.01,0.31
9077,0.86,0.01,0.86
9079,0.49,0.06,0.49
9080,0.35,,0.35
9081,0.52,0.01,0.52
9085,0.6,0.04,0.6
9086,0.98,0.01,0.98
9087,0.12,0.01,0.12
9089,,,
9091,0.34,,0.34
9092,0.33,0.02,0.34
9093,0.64,0.06,0.64
9094,0.68,,0.68
9096,0.74,0.04,0.74
9097,0.76,0.02,0.76
9102,0.61,0.01,0.61
9106,0.36,,0.36
9110,0.5,0.0,0.5
9112,0.77,,0.77
9115,0.55,,0.55
9116,0.13,0.0,0.13
9119,0.91,,0.91
9120,,,
9125,0.24,0.01,0.24
9126,0.46,0.01,0.46
9127,0.22,0.02,0.22
9129,,,
9131,0.48,0.01,0.48
9133,0.46,0.01,0.46
9136,,,
9143,0.68,0.02,0.68
9144,0.62,0.01,0.62
9145,0.61,,0.61
9146,0.44,0.11,0.44
9147,0.5,,0.5
9148,0.45,,0.45
9150,0.88,0.04,0.88
9155,0.58,0.01,0.58
9156,0.66,0.01,0.66
9157,0.94,,0.94
9158,0.29,0.06,0.26
9159,0.27,,0.27
9160,,,
9163,0.9,0.01,0.9
9165,0.48,,0.48
9166,0.56,0.01,0.56
9167,0.3,0.01,0.3
9169,0.38,,0.38
9170,0.17,0.03,0.17
9171,0.26,0.01,0.26
9172,0.66,0.02,0.66
9173,0.45,0.02,0.44
9174,0.48,0.03,0.47
9175,0.1,0.0,0.1
9176,0.44,0.01,0.44
9178,0.34,0.01,0.34
9180,,,
9181,0.11,0.01,0.11
9182,0.78,,0.78
9183,0.27,0.01,0.27
9185,0.76,0.04,0.76
9186,0.62,0.03,0.62
9187,0.65,,0.65
9189,0.42,0.0,0.42
9191,0.42,0.04,0.43
9192,0.3,0.01,0.3
9196,0.42,0.05,0.44
9197,0.39,0.04,0.38
9201,0.59,0.02,0.59
9207,0.48,0.01,0.48
9208,0.97,0.01,0.97
9209,0.56,0.02,0.56
9210,0.53,,0.53
9212,0.58,,0.58
9214,0.55,0.03,0.55
9215,0.41,,0.41
9216,0.1,,0.1
9219,0.77,0.04,0.79
9220,0.35,,0.35
9221,0.75,0.01,0.75
9224,0.33,,0.33
9225,0.76,0.01,0.76
9226,0.44,,0.44
9227,0.37,0.01,0.37
9229,0.53,0.02,0.53
9230,0.4,0.01,0.4
9231,0.68,,0.68
9232,0.49,0.03,0.49
9235,,,
9238,0.43,0.0,0.43
9239,0.6,0.01,0.6
9240,0.55,0.02,0.55
9241,0.25,,0.25
9242,0.33,,0.33
9243,0.43,0.04,0.44
9244,0.6,0.01,0.6
9245,0.66,0.04,0.66
9246,0.13,,0.13
9247,0.4,0.01,0.4
9248,0.91,,0.91
9249,0.27,0.03,0.27
9253,0.48,0.03,0.47
9254,,,
9255,0.57,0.01,0.57
9256,0.83,,0.83
9257,0.44,0.04,0.43
9258,0.27,,0.27
9259,0.39,0.01,0.4
9260,0.2,0.01,0.2
9261,0.6,0.06,0.6
9262,0.33,,0.33
9264,0.16,0.02,0.15
9266,0.44,0.01,0.44
9267,0.16,0.02,0.17
9268,0.72,0.06,0.72
9269,0.42,,0.42
9270,,,
9273,0.74,,0.74
9275,0.56,0.04,0.56
9276,,,
9277,0.34,0.01,0.34
9279,0.5,0.03,0.51
9280,0.37,0.0,0.37
9282,,,
9283,,,
9284,0.4,,0.4
9285,0.49,0.03,0.49
9287,0.88,0.01,0.88
9292,0.7,0.02,0.7
9293,,,
9295,0.56,,0.56
9296,0.59,0.03,0.6
9297,0.21,0.0,0.21
9298,0.36,,0.36
9299,0.28,0.04,0.3
9303,0.36,,0.36
9306,0.66,0.01,0.66
9307,0.95,,0.95
9308,0.36,,0.36
9309,0.19,0.03,0.19
9318,0.77,,0.77
9320,0.19,0.0,0.19
9322,0.51,,0.51
9323,0.71,0.04,0.7
9324,0.53,,0.53
9325,0.38,0.03,0.38
9326,0.42,,0.42
9327,0.52,0.04,0.52
9328,0.17,0.01,0.18
9332,0.35,0.05,0.36
9335,0.55,0.02,0.56
9336,0.63,0.02,0.63
9337,0.34,0.01,0.34
9338,0.26,0.01,0.26
9339,0.46,,0.46
9343,0.78,0.01,0.78
9344,0.62,,0.62
9346,0.19,,0.19
9348,0.58,0.01,0.58
9350,0.44,0.02,0.44
9351,0.95,0.0,0.95
9352,0.81,0.02,0.81
9353,0.24,0.0,0.24
9354,0.23,,0.23
9357,0.55,0.01,0.55
9358,0.73,0.06,0.75
9364,,,
9365,,,
9366,0.14,0.0,0.14
9369,0.36,0.01,0.36
9370,0.69,,0.69
9372,0.72,,0.72
9375,0.57,0.04,0.57
9376,0.51,0.06,0.51
9377,0.11,0.01,0.11
9378,0.46,0.01,0.46
9380,0.45,0.01,0.44
9381,0.37,0.01,0.37
9385,0.45,0.02,0.45
9386,0.52,,0.52
9387,0.4,0.01,0.4
9388,0.38,0.0,0.38
9392,0.23,0.0,0.23
9393,0.32,0.01,0.32
9394,0.67,0.01,0.67
9397,0.28,0.02,0.28
9398,0.65,0.01,0.64
9399,0.26,,0.26
9401,,,
9402,0.95,,0.95
9404,0.47,0.01,0.47
9405,0.51,0.01,0.51
9407,0.91,,0.91
9412,,,
9413,0.81,0.0,0.81
9414,0.37,,0.37
9415,0.38,0.01,0.38
9416,0.45,0.0,0.45
9419,0.43,,0.43
9420,0.58,0.03,0.58
9425,0.22,0.01,0.22
9428,0.46,,0.46
9429,0.54,0.01,0.54
9433,0.18,0.0,0.18
9435,0.74,0.01,0.74
9436,0.83,,0.83
9437,0.57,0.07,0.57
9439,0.58,0.02,0.58
9440,,,
9441,0.54,0.01,0.54
9442,0.47,0.04,0.49
9443,0.88,0.02,0.88
9444,0.35,0.01,0.35
9448,0.22,0.0,0.22
9450,,,
9451,0.63,0.03,0.63
9452,0.9,0.01,0.9
9458,0.61,0.03,0.6
9459,0.52,,0.52
9460,0.19,,0.19
9461,0.29,0.01,0.3
9462,0.29,0.05,0.27
9464,0.48,,0.48
9465,0.16,0.02,0.16
9467,0.43,,0.43
9473,0.82,,0.82
9475,0.39,0.02,0.38
9476,0.52,0.04,0.51
9483,0.85,0.0,0.85
9484,,,
9486,0.6,0.02,0.6
9488,0.52,0.02,0.52
9491,0.54,0.01,0.54
9492,0.56,0.01,0.56
9493,0.3,0.02,0.29
9494,0.49,0.03,0.5
9495,0.66,0.02,0.66
9497,0.36,0.0,0.36
9499,0.96,0.01,0.96
9501,0.25,0.02,0.25
9506,0.5,0.02,0.5
9509,,,
9511,0.31,,0.31
9513,0.3,0.02,0.3
9515,0.42,0.08,0.42
9516,0.58,,0.58
9517,0.27,,0.27
9518,0.11,0.0,0.11
9519,0.61,0.01,0.61
9523,0.63,0.0,0.63
9524,,,
9527,0.28,0.02,0.28
9529,0.56,,0.56
9530,0.32,0.02,0.32
9531,0.55,0.01,0.56
9532,0.4,0.07,0.39
9534,0.98,0.0,0.98
9536,0.93,,0.93
9537,0.29,0.02,0.3
9540,0.5,0.04,0.52
9541,0.73,0.05,0.73
9542,0.62,,0.62
9545,0.54,0.01,0.54
9547,0.2,0.03,0.2
9548,0.3,,0.3
9550,0.8,0.01,0.8
9552,0.44,0.02,0.43
9553,0.08,0.02,0.08
9554,0.42,0.01,0.42
9556,0.49,,0.49
9557,0.43,,0.43
9560,0.59,0.02,0.59
9561,0.59,0.05,0.59
9563,0.6,0.11,0.6
9566,0.38,0.01,0.38
9567,0.35,,0.35
9568,,,
9569,0.36,0.0,0.36
9570,0.8,0.02,0.8
9574,0.56,0.02,0.56
9576,0.18,0.02,0.18
9577,0.29,0.03,0.28
9578,0.54,,0.54
9581,0.6,0.03,0.6
9584,0.24,0.01,0.24
9586,0.74,0.06,0.72
9588,0.4,0.04,0.41
9589,0.36,0.09,0.36
9591,,,
9592,0.4,0.01,0.4
9593,0.24,,0.24
9597,0.5,,0.5
9600,0.72,0.01,0.72
9601,0.61,,0.61
9603,,,
9604,0.86,0.01,0.86
9606,0.42,0.1,0.42
9608,0.49,0.07,0.49
9609,0.54,,0.54
9612,0.22,0.05,0.22
9613,0.57,,0.57
9617,0.94,,0.94
9618,0.66,,0.66
9620,0.85,,0.85
9621,0.17,,0.17
9624,0.39,0.0,0.39
9625,0.3,,0.3
9626,0.81,,0.81
9628,0.56,,0.56
9629,0.72,0.01,0.72
9630,0.32,0.01,0.32
9631,0.53,,0.53
9632,0.4,,0.4
9633,0.57,0.03,0.57
9634,0.46,0.06,0.46
9635,0.24,0.02,0.24
9636,0.94,0.01,0.95
9640,0.99,,0.99
9641,0.26,0.01,0.26
9643,0.22,,0.22
9644,0.59,0.04,0.59
9646,0.61,,0.61
9648,0.43,0.07,0.41
9651,0.42,0.05,0.4
9653,0.69,0.03,0.69
9654,0.33,0.04,0.33
9655,0.35,,0.35
9656,0.73,0.02,0.74
9658,0.73,,0.73
9659,0.55,0.02,0.55
9662,0.26,0.02,0.26
9663,,,
9664,0.38,0.02,0.38
9666,0.59,0.03,0.58
9667,0.71,,0.71
9668,0.31,0.0,0.31
9669,0.36,0.08,0.32
9670,0.38,,0.38
9672,,,
9674,0.79,,0.79
9676,0.36,0.01,0.36
9677,0.45,0.02,0.46
9681,0.7,,0.7
9685,0.59,,0.59
9686,0.41,0.03,0.4
9687,0.24,0.01,0.24
9690,,,
9691,0.45,,0.45
9693,0.33,0.04,0.33
9695,0.34,0.01,0.34
9698,0.5,0.05,0.5
9699,0.26,0.02,0.26
9703,0.34,0.05,0.34
9704,,,
9706,0.7,0.04,0.7
9707,0.5,0.02,0.5
9708,0.64,0.01,0.64
9709,0.55,0.01,0.55
9710,0.75,,0.75
9712,0.62,,0.62
9713,0.24,0.01,0.24
9714,0.83,0.0,0.83
9717,0.13,,0.13
9722,0.5,,0.5
9723,0.52,0.01,0.51
9724,0.11,0.01,0.11
9725,,,
9729,0.26,0.02,0.26
9730,0.18,0.04,0.18
9731,0.45,,0.45
9732,0.61,0.01,0.61
9733,0.58,0.02,0.58
9734,,,
9738,0.5,,0.5
9739,0.81,0.0,0.81
9741,0.7,,0.7
9743,0.4,0.04,0.4
9745,0.6,,0.6
9746,0.52,0.03,0.52
9747,0.45,0.03,0.44
9748,0.72,0.02,0.72
9750,0.52,0.01,0.52
9752,0.5,0.01,0.5
9753,0.35,0.03,0.35
9754,0.5,,0.5
9755,0.54,0.01,0.53
9756,0.57,0.01,0.57
9758,0.64,0.01,0.64
9759,0.28,0.01,0.28
9767,0.24,0.01,0.24
9771,0.44,,0.44
9773,0.82,0.02,0.81
9774,0.26,0.0,0.26
9777,,,
9778,0.23,0.02,0.24
9781,0.78,0.05,0.78
9782,0.87,0.01,0.87
9784,0.31,0.03,0.31
9785,0.25,0.0,0.25
9786,0.75,0.01,0.75
9787,0.46,0.07,0.46
9789,0.36,0.01,0.36
9790,0.61,,0.61
9791,0.96,,0.96
9796,0.2,0.02,0.2
9799,0.53,,0.53
9800,0.29,,0.29
9802,0.38,,0.38
9804,0.24,0.01,0.24
9805,0.68,0.04,0.68
9806,0.12,0.01,0.12
9809,,,
9810,,,
9811,0.53,0.06,0.53
9815,0.4,0.04,0.4
9817,0.56,,0.56
9820,0.79,0.03,0.8
9822,0.57,,0.57
9823,0.88,,0.88
9824,,,
9827,0.62,0.01,0.62
9830,0.36,0.03,0.37
9831,0.4,0.01,0.4
9832,,,
9833,0.12,,0.12
9834,0.43,0.05,0.41
9835,0.28,,0.28
9838,0.39,,0.39
9840,0.13,0.02,0.12
9842,0.15,0.04,0.15
9843,0.86,0.02,0.85
9845,0.29,,0.29
9846,0.54,,0.54
9847,0.26,0.05,0.26
9851,,,
9852,0.76,0.04,0.76
9854,0.39,0.0,0.39
9855,,,
9856,,,
9857,0.87,0.02,0.86
9861,0.3,0.0,0.3
9862,0.76,,0.76
9864,0.44,0.01,0.44
9865,0.84,,0.84
9867,0.59,,0.59
9868,0.4,0.01,0.4
9869,0.67,0.01,0.67
9872,0.23,0.0,0.23
9875,,,
9877,0.78,,0.78
9880,0.11,0.02,0.12
9883,0.74,0.05,0.74
9885,0.47,0.01,0.47
9888,0.57,0.08,0.6
9889,0.6,0.04,0.6
9890,0.48,0.0,0.48
9891,0.52,0.04,0.52
9892,0.61,0.01,0.61
9894,0.74,0.0,0.74
9902,0.28,,0.28
9904,0.68,,0.68
9905,0.64,0.01,0.64
9907,0.64,0.01,0.64
9908,0.68,,0.68
9909,0.9,0.01,0.9
9912,0.4,0.01,0.4
9914,0.63,,0.63
9917,0.41,0.0,0.41
9918,0.35,0.0,0.35
9919,,,
9920,0.12,0.01,0.12
9921,0.33,,0.33
9922,0.48,0.0,0.48
9923,0.68,,0.68
9924,0.36,0.03,0.36
9931,0.1,0.03,0.09
9933,,,
9934,0.58,0.03,0.6
9935,0.95,0.01,0.95
9939,0.07,,0.07
9940,0.89,,0.89
9942,,,
9944,,,
9945,0.46,,0.46
9948,0.75,0.01,0.74
9951,0.61,,0.61
9952,0.45,0.06,0.46
9953,,,
9955,0.42,0.01,0.42
9956,0.35,0.03,0.34
9959,0.43,,0.43
9960,0.36,0.01,0.36
9963,0.64,0.06,0.66
9965,0.5,,0.5
9966,0.66,0.01,0.66
9968,0.66,0.04,0.64
9969,0.5,0.02,0.5
9970,0.87,0.0,0.87
9971,0.16,,0.16
9972,0.51,0.01,0.51
9973,0.72,0.02,0.72
9977,0.5,0.01,0.5
9979,0.26,0.0,0.26
9980,0.23,0.02,0.22
9981,0.56,0.0,0.56
9983,0.6,0.02,0.59
9984,0.55,0.01,0.55
9985,0.54,0.05,0.54
9987,0.42,0.02,0.42
9991,0.54,0.01,0.54
9996,0.18,0.01,0.18
9997,0.62,0.01,0.62
10004,0.61,,0.61
10006,,,
10007,0.45,0.03,0.45
10008,,,
10009,0.73,0.01,0.73
10010,0.61,,0.61
10012,0.54,0.02,0.54
10017,0.6,,0.6
10018,0.49,0.04,0.51
10019,0.68,0.02,0.68
10020,0.44,0.02,0.44
10021,0.44,0.07,0.44
10022,0.59,,0.59
10025,0.54,0.05,0.55
10029,0.29,0.0,0.29
10033,0.5,0.01,0.5
10035,0.23,,0.23
10036,,,
10037,0.57,0.04,0.57
10040,0.15,0.01,0.15
10042,0.83,0.01,0.83
10043,0.23,0.04,0.23
10044,0.39,,0.39
10045,0.55,0.01,0.55
10046,0.32,,0.32
10047,0.15,,0.15
10051,,,
10052,0.27,,0.27
10054,,,
10056,0.54,0.01,0.54
10058,0.65,0.02,0.65
10059,0.41,,0.41
10061,0.39,0.04,0.39
10062,0.42,0.01,0.42
10064,0.32,,0.32
10065,0.55,0.03,0.56
10066,0.62,0.01,0.62
10068,0.61,,0.61
10069,0.34,0.01,0.34
10071,0.22,0.01,0.22
10072,0.53,,0.53
10077,0.84,0.01,0.84
10079,0.27,,0.27
10083,0.33,,0.33
10086,0.74,0.02,0.74
10087,0.26,0.02,0.25
10088,0.45,0.02,0.45
10091,0.65,,0.65
10092,0.35,,0.35
10094,0.59,,0.59
10095,0.47,,0.47
10096,,,
10097,0.67,,0.67
10107,0.23,0.01,0.22
10110,0.3,0.01,0.3
10111,0.52,,0.52
10112,0.59,,0.59
10118,0.17,,0.17
10119,0.61,0.08,0.59
10120,0.31,0.0,0.31
10121,0.84,,0.84
10125,,,
10126,0.43,0.01,0.43
10127,0.26,0.01,0.26
10129,0.62,0.05,0.62
10130,0.25,,0.25
10131,0.55,,0.55
10132,0.42,0.02,0.42
10133,0.45,0.01,0.45
10134,0.62,0.02,0.62
10136,0.48,,0.48
10137,0.46,0.08,0.46
10139,0.34,0.02,0.34
10145,0.14,,0.14
10148,,,
10150,,,
10157,0.72,0.02,0.72
10158,0.57,0.08,0.58
10159,0.34,0.01,0.34
10161,,,
10163,0.66,0.05,0.66
10165,0.61,,0.61
10167,0.7,0.02,0.7
10168,,,
10169,0.37,,0.37
10174,0.34,,0.34
10176,0.88,0.01,0.88
10178,,,
10179,0.2,0.01,0.2
10181,,,
10183,0.36,0.01,0.36
10184,0.43,,0.43
10185,0.38,,0.38
10188,0.46,0.01,0.46
10189,0.83,0.03,0.83
10193,0.46,0.03,0.45
10194,0.79,0.06,0.79
10195,0.35,0.01,0.34
10196,0.62,0.01,0.62
10197,0.98,0.01,0.98
10198,0.38,0.02,0.38
10201,0.39,0.06,0.39
10202,0.39,,0.39
10205,0.31,0.01,0.31
